Postcode,Bedrooms,PropertyType,VUDate,VTDate,TENDate,VUDays,VTDays,TotalVacDays,Program,HousingServiceCentre,LocalGovtAuthority,StateElectorate
4572,2,Townhouse,1/03/2020,1/03/2020,1/03/2020,9,14,23,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4362,3,Detached House,1/12/2019,1/12/2019,1/02/2020,0,65,65,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Southern Downs,Southern Downs
4161,3,Detached House,1/08/2019,1/08/2019,1/09/2019,19,16,35,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,2,Townhouse,1/03/2020,1/03/2020,1/03/2020,21,2,23,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,2,Townhouse,1/06/2019,1/09/2019,1/09/2019,85,16,101,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,1,Apartment,1/02/2020,1/02/2020,1/02/2020,7,3,10,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,1,Apartment,1/01/2020,1/02/2020,1/02/2020,9,10,19,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,1,Apartment,1/11/2019,1/12/2019,1/12/2019,12,0,12,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,1,Apartment,1/07/2019,1/07/2019,1/07/2019,14,1,15,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,1,Apartment,1/02/2020,1/02/2020,1/03/2020,8,15,23,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,3,Detached House,1/05/2020,1/06/2020,1/06/2020,29,0,29,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,3,Detached House,1/09/2019,1/10/2019,1/10/2019,8,2,10,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,3,Detached House,1/08/2019,1/09/2019,1/09/2019,13,1,14,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,4,Detached House,1/06/2019,1/09/2019,1/09/2019,92,7,99,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,3,Detached House,1/10/2019,1/11/2019,1/11/2019,23,11,34,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,3,Detached House,1/07/2019,1/07/2019,1/07/2019,0,0,0,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,2,Cluster House,1/08/2019,1/09/2019,1/09/2019,13,1,14,Public Housing,BAYSIDE HSC,Redland,Capalaba
4161,3,Detached House,1/05/2019,1/07/2019,1/07/2019,55,1,56,Public Housing,BAYSIDE HSC,Redland,Capalaba
4214,4,Detached House,1/07/2019,1/08/2019,1/09/2019,8,36,44,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4214,5,Detached House,1/07/2019,1/07/2019,1/07/2019,0,0,0,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4883,3,Detached House,1/09/2019,1/10/2019,1/10/2019,15,22,37,Public Housing,CAIRNS HSC,Tablelands,Hill
4883,2,Townhouse,1/09/2019,1/10/2019,1/10/2019,14,0,14,Public Housing,CAIRNS HSC,Tablelands,Hill
4883,1,Apartment,1/08/2019,1/08/2019,1/09/2019,10,26,36,Public Housing,CAIRNS HSC,Tablelands,Hill
4883,1,Apartment,1/06/2019,1/07/2019,1/07/2019,9,8,17,Public Housing,CAIRNS HSC,Tablelands,Hill
4883,5,Detached House,1/03/2020,1/03/2020,1/05/2020,10,49,59,Aboriginal and Torres Strait Islander Housing,CAIRNS HSC,Tablelands,Hill
4883,1,Apartment,1/02/2020,1/02/2020,1/04/2020,7,74,81,Public Housing,CAIRNS HSC,Tablelands,Hill
4807,3,Detached House,1/02/2020,1/02/2020,1/04/2020,13,42,55,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,3,Detached House,1/04/2020,1/04/2020,1/04/2020,5,13,18,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,3,Detached House,1/10/2019,1/11/2019,1/11/2019,9,14,23,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,3,Detached House,1/06/2019,1/07/2019,1/07/2019,15,5,20,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,3,Detached House,1/01/2020,1/01/2020,1/02/2020,10,31,41,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,3,Detached House,1/02/2020,1/02/2020,1/03/2020,7,24,31,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,2,Duplex,1/09/2019,1/10/2019,1/11/2019,6,57,63,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,3,Detached House,1/02/2020,1/03/2020,1/04/2020,27,39,66,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,4,Detached House,1/01/2020,1/02/2020,1/03/2020,19,50,69,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,2,Duplex,1/08/2019,1/08/2019,1/09/2019,6,22,28,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,3,Detached House,1/06/2019,1/07/2019,1/07/2019,21,13,34,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,3,Detached House,1/03/2020,1/04/2020,1/04/2020,12,20,32,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,3,Detached House,1/05/2020,1/05/2020,1/06/2020,11,34,45,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,3,Detached House,1/12/2019,1/03/2020,1/04/2020,76,37,113,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,1,Apartment,1/09/2019,1/09/2019,1/05/2020,7,242,249,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,1,Apartment,1/06/2019,1/07/2019,1/08/2019,15,24,39,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,1,Apartment,1/09/2019,1/09/2019,1/10/2019,4,27,31,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,3,Detached House,1/08/2019,1/08/2019,1/08/2019,18,2,20,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,3,Detached House,1/01/2020,1/01/2020,1/04/2020,11,94,105,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,5,Detached House,1/06/2019,1/06/2019,1/07/2019,18,10,28,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,4,Detached House,1/12/2019,1/12/2019,1/01/2020,18,24,42,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,2,Duplex,1/06/2019,1/06/2019,1/07/2019,12,6,18,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,3,Detached House,1/06/2019,1/07/2019,1/07/2019,16,5,21,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,4,Detached House,1/03/2020,1/03/2020,1/04/2020,12,22,34,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4807,3,Detached House,1/03/2020,1/04/2020,1/04/2020,34,5,39,Public Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4053,2,Apartment,1/12/2019,1/12/2019,1/12/2019,2,0,2,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4051,2,Apartment,1/04/2020,1/05/2020,1/05/2020,19,5,24,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Everton
4051,1,Apartment,1/11/2019,1/12/2019,1/01/2020,20,19,39,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Everton
4051,3,Detached House,1/07/2019,1/07/2019,1/08/2019,18,10,28,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Everton
4105,3,Detached House,1/11/2019,1/12/2019,1/12/2019,13,10,23,Public Housing,BURANDA HSC,Brisbane,Toohey
4032,2,Apartment,1/01/2020,1/01/2020,1/03/2020,17,34,51,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,2,Apartment,1/05/2020,1/06/2020,1/06/2020,11,3,14,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,2,Apartment,1/08/2019,1/09/2019,1/11/2019,32,46,78,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,2,Apartment,1/10/2019,1/11/2019,1/12/2019,9,40,49,Community Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,2,Apartment,1/09/2019,1/11/2019,1/11/2019,62,4,66,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,3,Detached House,1/04/2020,1/05/2020,1/05/2020,16,7,23,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4051,3,Detached House,1/06/2020,1/06/2020,1/06/2020,22,4,26,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4051,2,Detached House,1/05/2020,1/06/2020,1/06/2020,21,6,27,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4170,3,Detached House,1/04/2020,1/05/2020,1/05/2020,33,0,33,Public Housing,BURANDA HSC,Brisbane,Bulimba
4121,3,Detached House,1/05/2020,1/06/2020,1/06/2020,8,0,8,Community Housing,BURANDA HSC,Brisbane,Greenslopes
4121,4,Detached House,1/06/2020,1/06/2020,1/06/2020,16,6,22,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4152,3,Detached House,1/03/2020,1/04/2020,1/04/2020,17,3,20,Public Housing,BURANDA HSC,Brisbane,Chatsworth
4152,3,Detached House,1/03/2020,1/03/2020,1/04/2020,3,4,7,Public Housing,BURANDA HSC,Brisbane,Chatsworth
4152,3,Detached House,1/09/2019,1/09/2019,1/09/2019,0,0,0,Public Housing,BURANDA HSC,Brisbane,Chatsworth
4053,3,Detached House,1/02/2020,1/04/2020,1/04/2020,58,0,58,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,2,Detached House,1/01/2020,1/02/2020,1/03/2020,27,19,46,Community Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,2,Duplex,1/10/2019,1/04/2020,1/05/2020,210,22,232,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,2,Duplex,1/07/2019,1/08/2019,1/08/2019,24,1,25,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,2,Apartment,1/05/2019,1/05/2019,1/07/2019,0,42,42,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,2,Apartment,1/02/2020,1/02/2020,1/02/2020,0,0,0,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,3,Detached House,1/04/2020,1/05/2020,1/06/2020,15,27,42,Community Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,2,Detached House,1/10/2019,1/10/2019,1/10/2019,6,0,6,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4121,3,Detached House,1/11/2019,1/11/2019,1/12/2019,12,16,28,Public Housing,BURANDA HSC,Brisbane,Miller
4170,4,Detached House,1/04/2020,1/04/2020,1/04/2020,0,0,0,Public Housing,BURANDA HSC,Brisbane,Bulimba
4053,1,Duplex,1/02/2020,1/06/2020,1/06/2020,108,4,112,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,1,Apartment,1/10/2019,1/10/2019,1/10/2019,12,16,28,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,2,Apartment,1/01/2020,1/03/2020,1/03/2020,77,0,77,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,2,Apartment,1/05/2020,1/06/2020,1/06/2020,13,2,15,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4107,2,Detached House,1/11/2019,1/12/2019,1/12/2019,28,5,33,Public Housing,BURANDA HSC,Brisbane,Toohey
4178,2,Apartment,1/11/2019,1/12/2019,1/12/2019,45,0,45,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4054,3,Detached House,1/12/2019,1/12/2019,1/01/2020,15,20,35,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,3,Detached House,1/01/2020,1/02/2020,1/02/2020,26,3,29,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,3,Detached House,1/09/2019,1/10/2019,1/10/2019,39,2,41,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,2,Duplex,1/02/2020,1/03/2020,1/03/2020,23,5,28,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,3,Detached House,1/08/2019,1/08/2019,1/09/2019,26,6,32,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,3,Detached House,1/10/2019,1/10/2019,1/11/2019,28,6,34,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,3,Detached House,1/09/2019,1/10/2019,1/10/2019,33,4,37,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,4,Detached House,1/07/2019,1/09/2019,1/09/2019,34,1,35,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,3,Detached House,1/09/2019,1/10/2019,1/10/2019,36,7,43,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,2,Detached House,1/08/2019,1/09/2019,1/10/2019,44,28,72,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,3,Detached House,1/08/2019,1/09/2019,1/09/2019,25,13,38,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,2,Detached House,1/12/2019,1/01/2020,1/02/2020,52,14,66,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,3,Detached House,1/08/2019,1/08/2019,1/08/2019,9,11,20,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,3,Detached House,1/01/2020,1/02/2020,1/02/2020,35,3,38,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,2,Detached House,1/10/2019,1/10/2019,1/11/2019,27,15,42,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,3,Detached House,1/11/2019,1/11/2019,1/11/2019,18,0,18,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4054,2,Detached House,1/02/2020,1/04/2020,1/04/2020,44,1,45,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4152,4,Detached House,1/09/2019,1/10/2019,1/11/2019,41,3,44,Public Housing,BURANDA HSC,Brisbane,Chatsworth
4121,3,Detached House,1/04/2019,1/02/2020,1/02/2020,309,0,309,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,2,Detached House,1/02/2020,1/03/2020,1/03/2020,15,21,36,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,3,Detached House,1/03/2020,1/06/2020,1/06/2020,69,22,91,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,3,Detached House,1/11/2019,1/11/2019,1/11/2019,0,1,1,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4053,4,Detached House,1/04/2020,1/05/2020,1/05/2020,17,5,22,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,4,Detached House,1/10/2019,1/12/2019,1/12/2019,35,3,38,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,2,Apartment,1/11/2019,1/12/2019,1/01/2020,10,28,38,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,2,Apartment,1/04/2020,1/06/2020,1/06/2020,74,3,77,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,4,Detached House,1/09/2019,1/10/2019,1/12/2019,45,42,87,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,3,Detached House,1/08/2019,1/09/2019,1/09/2019,14,2,16,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,3,Detached House,1/04/2020,1/05/2020,1/06/2020,17,38,55,Community Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,3,Detached House,1/04/2020,1/05/2020,1/05/2020,21,0,21,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,4,Detached House,1/07/2019,1/07/2019,1/07/2019,0,6,6,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,3,Detached House,1/07/2019,1/07/2019,1/08/2019,7,11,18,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,2,Detached House,1/07/2019,1/10/2019,1/11/2019,90,7,97,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,2,Apartment,1/09/2019,1/09/2019,1/10/2019,8,28,36,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,2,Apartment,1/02/2020,1/02/2020,1/03/2020,11,20,31,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4053,4,Detached House,1/10/2019,1/10/2019,1/11/2019,18,36,54,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4152,3,Detached House,1/01/2020,1/02/2020,1/02/2020,31,0,31,Public Housing,BURANDA HSC,Brisbane,Chatsworth
4152,4,Detached House,1/10/2019,1/11/2019,1/11/2019,25,10,35,Public Housing,BURANDA HSC,Brisbane,Chatsworth
4172,3,Detached House,1/09/2019,1/11/2019,1/12/2019,73,6,79,Public Housing,BURANDA HSC,Brisbane,Bulimba
4077,3,Detached House,1/10/2019,1/11/2019,1/11/2019,33,2,35,Public Housing,INALA HSC,Brisbane,Inala
4012,4,Detached House,1/04/2020,1/04/2020,1/04/2020,22,0,22,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,3,Detached House,1/09/2019,1/09/2019,1/09/2019,0,0,0,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,4,Detached House,1/12/2019,1/01/2020,1/01/2020,29,0,29,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,2,Apartment,1/10/2019,1/10/2019,1/12/2019,13,49,62,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,2,Apartment,1/02/2020,1/02/2020,1/04/2020,10,60,70,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,2,Apartment,1/04/2019,1/08/2019,1/08/2019,125,6,131,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,2,Apartment,1/03/2019,1/09/2019,1/09/2019,166,1,167,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,2,Apartment,1/02/2020,1/02/2020,1/03/2020,14,25,39,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4110,3,Detached House,1/11/2019,1/12/2019,1/12/2019,24,3,27,Public Housing,INALA HSC,Brisbane,Algester
4110,2,Apartment,1/07/2019,1/07/2019,1/07/2019,0,1,1,Community Housing,INALA HSC,Brisbane,Algester
4110,2,Detached House,1/03/2020,1/04/2020,1/04/2020,8,6,14,Public Housing,INALA HSC,Brisbane,Algester
4110,3,Detached House,1/06/2020,1/06/2020,1/06/2020,0,0,0,Public Housing,INALA HSC,Brisbane,Algester
4034,3,Detached House,1/05/2019,1/07/2019,1/07/2019,53,1,54,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,3,Detached House,1/01/2020,1/02/2020,1/02/2020,21,0,21,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,3,Detached House,1/10/2019,1/10/2019,1/11/2019,24,3,27,Community Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,2,Detached House,1/12/2019,1/01/2020,1/03/2020,32,42,74,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,2,Detached House,1/03/2020,1/04/2020,1/05/2020,13,41,54,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,2,Detached House,1/12/2019,1/12/2019,1/12/2019,8,1,9,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4110,3,Detached House,1/02/2020,1/03/2020,1/03/2020,15,7,22,Public Housing,INALA HSC,Brisbane,Algester
4110,4,Detached House,1/06/2019,1/07/2019,1/07/2019,21,0,21,Public Housing,INALA HSC,Brisbane,Algester
4110,2,Duplex,1/06/2020,1/06/2020,1/06/2020,7,1,8,Public Housing,INALA HSC,Brisbane,Algester
4151,2,Detached House,1/02/2020,1/03/2020,1/03/2020,31,14,45,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4054,3,Detached House,1/04/2020,1/05/2020,1/06/2020,33,8,41,Community Housing,FORTITUDE VALLEY HSC,Brisbane,Everton
4179,2,Detached House,1/03/2020,1/04/2020,1/04/2020,13,7,20,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4121,2,Detached House,1/01/2020,1/02/2020,1/02/2020,27,8,35,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,3,Detached House,1/04/2020,1/05/2020,1/06/2020,42,13,55,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4077,4,Detached House,1/02/2020,1/02/2020,1/02/2020,0,0,0,Public Housing,INALA HSC,Brisbane,Inala
4077,2,Detached House,1/11/2019,1/11/2019,1/11/2019,9,1,10,Public Housing,INALA HSC,Brisbane,Inala
4077,2,Detached House,1/11/2019,1/11/2019,1/11/2019,0,0,0,Public Housing,INALA HSC,Brisbane,Inala
4077,2,Duplex,1/03/2020,1/03/2020,1/03/2020,9,1,10,Public Housing,INALA HSC,Brisbane,Inala
4077,3,Detached House,1/12/2019,1/01/2020,1/01/2020,37,8,45,Public Housing,INALA HSC,Brisbane,Inala
4077,3,Detached House,1/05/2020,1/05/2020,1/05/2020,0,0,0,Public Housing,INALA HSC,Brisbane,Inala
4077,2,Detached House,1/12/2019,1/02/2020,1/02/2020,72,4,76,Public Housing,INALA HSC,Brisbane,Inala
4077,3,Detached House,1/01/2020,1/01/2020,1/02/2020,14,5,19,Public Housing,INALA HSC,Brisbane,Inala
4077,2,Detached House,1/02/2020,1/05/2020,1/05/2020,92,2,94,Public Housing,INALA HSC,Brisbane,Inala
4077,2,Detached House,1/06/2019,1/06/2019,1/07/2019,17,3,20,Public Housing,INALA HSC,Brisbane,Inala
4077,3,Detached House,1/05/2019,1/09/2019,1/09/2019,118,2,120,Public Housing,INALA HSC,Brisbane,Inala
4077,2,Detached House,1/10/2019,1/01/2020,1/02/2020,119,4,123,Public Housing,INALA HSC,Brisbane,Inala
4077,2,Duplex,1/09/2019,1/09/2019,1/09/2019,0,0,0,Public Housing,INALA HSC,Brisbane,Inala
4077,2,Duplex,1/01/2020,1/02/2020,1/02/2020,45,0,45,Public Housing,INALA HSC,Brisbane,Inala
4077,2,Duplex,1/11/2019,1/12/2019,1/12/2019,19,4,23,Public Housing,INALA HSC,Brisbane,Inala
4172,3,Detached House,1/10/2019,1/10/2019,1/10/2019,0,0,0,Public Housing,BURANDA HSC,Brisbane,Bulimba
4121,3,Detached House,1/11/2019,1/12/2019,1/12/2019,9,17,26,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4054,3,Detached House,1/04/2020,1/05/2020,1/06/2020,33,9,42,Community Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4032,2,Detached House,1/04/2020,1/05/2020,1/05/2020,36,12,48,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,3,Detached House,1/04/2020,1/05/2020,1/06/2020,24,16,40,Community Housing,CHERMSIDE HSC,Brisbane,Stafford
4121,2,Apartment,1/01/2020,1/02/2020,1/02/2020,30,0,30,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4108,2,Apartment,1/09/2019,1/09/2019,1/10/2019,10,12,22,Public Housing,BURANDA HSC,Brisbane,Toohey
4108,2,Apartment,1/04/2020,1/05/2020,1/05/2020,21,1,22,Public Housing,BURANDA HSC,Brisbane,Toohey
4108,2,Apartment,1/10/2019,1/10/2019,1/11/2019,8,16,24,Public Housing,BURANDA HSC,Brisbane,Toohey
4108,2,Apartment,1/11/2019,1/01/2020,1/01/2020,79,0,79,Public Housing,BURANDA HSC,Brisbane,Toohey
4108,2,Duplex,1/07/2019,1/08/2019,1/09/2019,45,7,52,Public Housing,BURANDA HSC,Brisbane,Toohey
4108,2,Apartment,1/06/2020,1/06/2020,1/06/2020,15,9,24,Public Housing,BURANDA HSC,Brisbane,Toohey
4108,2,Apartment,1/09/2019,1/10/2019,1/10/2019,8,16,24,Public Housing,BURANDA HSC,Brisbane,Toohey
4108,1,Apartment,1/04/2020,1/04/2020,1/05/2020,7,28,35,Community Housing,BURANDA HSC,Brisbane,Toohey
4108,1,Apartment,1/10/2019,1/10/2019,1/10/2019,7,8,15,Public Housing,BURANDA HSC,Brisbane,Toohey
4108,1,Apartment,1/03/2020,1/03/2020,1/04/2020,10,36,46,Public Housing,BURANDA HSC,Brisbane,Toohey
4032,3,Detached House,1/05/2020,1/06/2020,1/06/2020,21,7,28,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4121,3,Detached House,1/10/2019,1/10/2019,1/10/2019,8,4,12,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,3,Detached House,1/09/2019,1/10/2019,1/10/2019,18,5,23,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,2,Apartment,1/11/2019,1/11/2019,1/12/2019,14,10,24,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,2,Apartment,1/09/2019,1/10/2019,1/10/2019,27,1,28,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,2,Apartment,1/05/2020,1/06/2020,1/06/2020,13,4,17,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,2,Detached House,1/10/2019,1/10/2019,1/10/2019,0,0,0,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,2,Detached House,1/01/2020,1/01/2020,1/01/2020,0,0,0,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,3,Detached House,1/02/2020,1/02/2020,1/02/2020,0,0,0,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,3,Detached House,1/11/2019,1/12/2019,1/01/2020,18,36,54,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,2,Detached House,1/04/2020,1/05/2020,1/05/2020,28,0,28,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,4,Detached House,1/08/2019,1/09/2019,1/09/2019,18,9,27,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4109,3,Detached House,1/11/2019,1/11/2019,1/11/2019,0,0,0,Public Housing,BURANDA HSC,Brisbane,Toohey
4109,2,Detached House,1/05/2020,1/05/2020,1/05/2020,15,5,20,Public Housing,BURANDA HSC,Brisbane,Toohey
4109,3,Detached House,1/03/2020,1/05/2020,1/05/2020,52,3,55,Public Housing,BURANDA HSC,Brisbane,Toohey
4179,3,Detached House,1/01/2020,1/01/2020,1/01/2020,21,6,27,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4121,1,Duplex,1/07/2019,1/08/2019,1/08/2019,27,13,40,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4152,3,Detached House,1/04/2020,1/06/2020,1/06/2020,42,0,42,Community Housing,BURANDA HSC,Brisbane,Chatsworth
4152,3,Detached House,1/05/2020,1/05/2020,1/05/2020,20,0,20,Public Housing,BURANDA HSC,Brisbane,Chatsworth
4152,4,Detached House,1/10/2019,1/11/2019,1/11/2019,15,0,15,Public Housing,BURANDA HSC,Brisbane,Chatsworth
4152,3,Detached House,1/01/2020,1/01/2020,1/01/2020,0,0,0,Public Housing,BURANDA HSC,Brisbane,Chatsworth
4152,2,Detached House,1/11/2019,1/12/2019,1/12/2019,13,9,22,Public Housing,BURANDA HSC,Brisbane,Chatsworth
4034,4,Detached House,1/12/2019,1/01/2020,1/02/2020,37,36,73,Public Housing,CHERMSIDE HSC,Brisbane,Aspley
4034,3,Detached House,1/01/2020,1/02/2020,1/03/2020,22,10,32,Public Housing,CHERMSIDE HSC,Brisbane,Aspley
4122,2,Apartment,1/09/2019,1/09/2019,1/09/2019,0,0,0,Public Housing,BURANDA HSC,Brisbane,Mansfield
4122,3,Detached House,1/09/2019,1/10/2019,1/10/2019,19,10,29,Public Housing,BURANDA HSC,Brisbane,Mansfield
4122,3,Detached House,1/11/2019,1/12/2019,1/01/2020,19,26,45,Public Housing,BURANDA HSC,Brisbane,Mansfield
